Result: _result
Table: keys: [_start, _stop, _field, _measurement, code, owner]
                   _start:time                      _stop:time           _field:string     _measurement:string             code:string            owner:string                      _time:time                  _value:float
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-02T17:55:45.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-02T18:55:46.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-02T19:55:45.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-02T21:55:49.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-02T22:55:49.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-02T23:55:48.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T00:55:49.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T01:55:49.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T03:55:49.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T04:55:49.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T05:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T06:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T07:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T08:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T09:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T10:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T11:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T12:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T13:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T14:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T15:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T16:55:50.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T18:55:51.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T19:55:52.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T20:55:51.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T21:55:52.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T22:55:53.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-03T23:55:53.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T00:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T01:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T03:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T04:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T06:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T07:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T08:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T09:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T10:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T11:56:01.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T12:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T13:56:01.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T15:56:00.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T16:56:01.000000000Z                     16.580812
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       X                   co_8h                   BBMLA                  SMBrno  2023-10-04T18:56:00.000000000Z                     16.580812
