X,Y,isinactive,lng,laststopid,vtype,bearing,globalid,lineid,ltype,routeid,delay,course,linename,lf,id,lastupdate,lat,finalstopid,objectid
16.79497,49.180382,false,16.79497,1677,4,90,{1DD606A3-8779-4622-A3FA-DF8B7BE9D4B3},106,4,29,1,10601,106,false,21935,2023/09/29 16:57:20.345+00,49.180382,16608,2988192492
16.510466,49.217506,false,16.510466,1102,0,135,{D42A78F5-382C-4A7C-A276-5C3EB2D40A37},1,0,5228,0,00105,1,true,1102,2023/09/29 16:57:20.346+00,49.217506,1553,2988192493
16.913103,49.034744,false,16.913103,16304,4,135,{C6938A68-A329-4DE7-BA39-159ECEAA2AE8},610,4,85,0,61002,610,true,21872,2023/09/29 16:57:20.345+00,49.034744,16301,2988192494
17.11343,49.088075,false,17.11343,16503,5,180,{3F9B8320-09D8-4708-81B9-FB8B2667111D},146,5,4155,0,14633,S6,false,30264,2023/09/29 16:57:20.346+00,49.088075,16650,2988192495
16.778753,49.232872,false,16.778753,17203,4,180,{24D1A259-B999-4D65-A5EF-F8D58C58D1AC},701,4,72,0,70101,701,true,21986,2023/09/29 16:57:20.346+00,49.232872,1716,2988192496
16.570036,49.557033,false,16.570036,12736,5,-1,{C7860D91-B47D-446F-95D6-7277D5368550},120,5,24535,5,12001,S2,true,30227,2023/09/29 16:57:20.346+00,49.557033,16212,2988192497
16.7782,49.003231,false,16.7782,15364,4,180,{7AA42C83-1404-4F57-9FE9-098D9D179620},612,4,19,0,61201,612,false,21983,2023/09/29 16:57:20.346+00,49.003231,15344,2988192498
16.609289,49.483898,false,16.609289,12676,4,0,{87308982-E7EF-44F0-8A88-1398A49B349A},250,4,105,4,23404,250,true,21546,2023/09/29 16:57:20.347+00,49.483898,12643,2988192499
16.604923,49.192959,false,16.604923,1637,0,0,{480E715B-E2B7-4B6A-9349-F737433E81D2},5,0,5206,2,01004,5,true,1825,2023/09/29 16:57:20.348+00,49.192959,1646,2988192500
16.580559,49.219971,false,16.580559,1567,2,225,{9A7A0E06-0194-40F8-9DF3-5FA77F5F645E},44,2,5173,0,04402,44,true,2670,2023/09/29 16:57:20.348+00,49.219971,1696,2988192501
16.676798,49.213345,false,16.676798,1157,2,45,{A12DB8A2-9473-4F30-BCEB-31601EF3FF73},78,2,1111,2,07813,78,true,2002,2023/09/29 16:57:20.348+00,49.213345,15130,2988192502
16.056906,48.851784,false,16.056906,18009,4,0,{6EFD6E7D-ED15-4A9F-9620-D0A642C04061},814,4,121,0,43204,814,false,21297,2023/09/29 16:57:20.346+00,48.851784,18321,2988192503
16.348932,49.13023,false,16.348932,14328,4,225,{73DB64E4-4F4B-43A1-B80D-394D118038E5},406,4,39,2,40602,406,true,21614,2023/09/29 16:57:20.346+00,49.13023,14446,2988192504
16.589169,49.188763,false,16.589169,1378,0,270,{FC4A0720-D744-429F-8DD5-E1DE3DAF5789},1,0,5229,0,00113,1,true,1106,2023/09/29 16:57:20.346+00,49.188763,1102,2988192505
16.623209,49.204433,false,16.623209,1086,0,45,{46ECDD60-3913-4087-A868-25F49158972C},9,0,5216,0,00906,9,true,1830,2023/09/29 16:57:20.346+00,49.204433,1069,2988192506
17.011696,49.366592,false,17.011696,17603,4,315,{1E268048-4285-4DD6-802F-1663BC4E46BA},756,4,30,0,75601,756,true,21074,2023/09/29 16:57:20.346+00,49.366592,17531,2988192507
16.571793,49.177944,false,16.571793,1222,2,270,{97CA3161-5D21-4B11-87E4-A32A127B7A34},69,2,5090,1,06901,69,true,7042,2023/09/29 16:57:20.347+00,49.177944,1037,2988192508
16.641659,49.159107,false,16.641659,1533,2,135,{5134992A-D8AE-4484-9D4E-E485F538410D},40,2,5093,0,04009,40,true,2019,2023/09/29 16:57:20.348+00,49.159107,1681,2988192509
16.755102,48.928692,false,16.755102,15409,4,135,{E5B29D6C-96CE-44BD-A7C9-C4DF849A291B},542,4,38,1,54202,542,false,21443,2023/09/29 16:57:20.348+00,48.928692,15729,2988192510
16.621639,49.187931,false,16.621639,1144,2,270,{B6770711-797D-47DB-99C5-923601FFC956},77,2,5141,2,07711,77,true,7056,2023/09/29 16:57:20.346+00,49.187931,1716,2988192511
16.623291,49.226879,false,16.623291,1069,0,180,{D165D288-32BB-4D2D-9EB9-E06D6D55FE21},7,0,5103,0,00904,7,true,1931,2023/09/29 16:57:20.348+00,49.226879,1616,2988192512
16.5485,49.015606,false,16.5485,15137,4,180,{27BAC64C-E308-4C8F-9706-F71FC2F2DF14},105,4,21,0,10501,105,true,21327,2023/09/29 16:57:20.348+00,49.015606,15714,2988192513
16.210258,48.871918,false,16.210258,18214,4,270,{EFE19D51-6124-4D6F-BE27-B4C6F2F1F716},108,4,85,1,10808,108,true,21163,2023/09/29 16:57:20.348+00,48.871918,18009,2988192514
16.673267,49.133308,false,16.673267,1671,2,-1,{360C7974-83D4-4669-8889-5C7B3A7F2413},40,2,5104,0,04003,40,true,2028,2023/09/29 16:57:20.348+00,49.133308,1624,2988192515
16.715019,49.091465,false,16.715019,15167,4,0,{7074F8FA-1325-451A-8523-DB8F6EE0ECBC},612,4,172,0,61221,612,false,21574,2023/09/29 16:57:20.349+00,49.091465,16149,2988192516
16.580811,49.234653,false,16.580811,1756,0,225,{538FE9B2-5F58-4864-8522-16BF7915AE92},4,0,5503,5,00402,4,true,1735,2023/09/29 16:57:20.347+00,49.234653,1756,2988192517
16.622835,49.191299,false,16.622835,1746,0,90,{1F4AF758-E474-4BD6-BACE-AC77E0BF683C},8,0,5218,0,00808,8,true,1726,2023/09/29 16:57:20.347+00,49.191299,1384,2988192518
16.630501,49.288589,false,16.630501,1707,2,0,{D3D516AC-5FE3-4B15-B3D1-891A7485804D},57,2,5207,0,05713,57,true,7018,2023/09/29 16:57:20.352+00,49.288589,1477,2988192519
16.355789,48.987669,false,16.355789,24501,5,180,{4EFD64F7-449E-429E-8CA8-667288A2EEA1},141,5,4448,6,14137,S41,false,30127,2023/09/29 16:57:20.353+00,48.987669,24501,2988192520
16.581795,49.211864,false,16.581795,1282,0,315,{928370BF-7270-4D24-BDBF-8EA8E2DA53A8},3,0,5213,1,00314,3,true,1902,2023/09/29 16:57:20.348+00,49.211864,1537,2988192521
16.55901,49.217651,false,16.55901,1502,1,270,{3A2F4F93-A12A-4BA5-B53C-CDFE66844DAF},30,1,5150,0,03015,30,true,3320,2023/09/29 16:57:20.348+00,49.217651,1062,2988192522
16.353588,49.287323,false,16.353588,13349,4,315,{3B492176-64E8-47F2-AC76-296AFAC07583},312,4,52,2,31201,312,true,21972,2023/09/29 16:57:20.348+00,49.287323,13334,2988192523
16.530991,49.227489,false,16.530991,1796,2,180,{5DCE0F80-A2DE-4FF0-B6CD-FF7625F380B9},50,2,5101,0,05008,50,true,2683,2023/09/29 16:57:20.348+00,49.227489,1361,2988192524
16.408209,49.401016,false,16.408209,13420,4,45,{EDCC7381-7332-4068-B7D9-740704B6E313},333,4,51,0,33301,333,true,21481,2023/09/29 16:57:20.348+00,49.401016,12508,2988192525
16.912279,49.118793,false,16.912279,16323,4,90,{45851852-155E-4FD9-85F7-16BD28D99D01},631,4,29,0,63102,631,true,21793,2023/09/29 16:57:20.348+00,49.118793,17423,2988192526
16.594116,49.189632,false,16.594116,1378,0,180,{9AD048A7-D64F-4042-B281-3C6858D62B6B},6,0,5219,0,00612,6,true,1903,2023/09/29 16:57:20.348+00,49.189632,1616,2988192527
16.60218,49.225319,false,16.60218,1246,2,135,{B06DD6AE-B26E-4EBA-A6B7-1534AB65E248},84,2,1167,2,08417,84,true,2007,2023/09/29 16:57:20.349+00,49.225319,1611,2988192528
16.596729,49.173061,false,16.596729,1147,0,180,{E9C96A8A-0D27-4E17-A8FA-E51ABDFDA9AB},2,0,5223,0,00208,2,true,1906,2023/09/29 16:57:20.351+00,49.173061,15134,2988192529
16.989519,48.937778,false,16.989519,16551,4,135,{03EA3C15-3A58-46BF-9B3C-4838E0BE51CC},109,4,181,3,10921,109,true,21202,2023/09/29 16:57:20.351+00,48.937778,19001,2988192530
16.581966,49.202221,false,16.581966,1371,0,315,{FDEF200E-BB51-47C3-B211-89D30CA0E044},4,0,5218,0,00420,4,true,1728,2023/09/29 16:57:20.353+00,49.202221,1668,2988192531
16.621004,49.174877,false,16.621004,1256,2,90,{1A0AA713-E19E-446F-8340-BE7EEC2BBCED},49,2,5097,5,04901,49,true,7675,2023/09/29 16:57:20.352+00,49.174877,1716,2988192532
15.853425,49.086094,false,15.853425,28502,5,90,{C7A472BE-2F76-493E-BF6E-8BADA41FA3F3},138,5,24822,6,13824,S81,true,30097,2023/09/29 16:57:20.352+00,49.086094,28502,2988192533
16.559603,49.213142,false,16.559603,1217,0,135,{9F3429E8-348F-4C89-A217-3318FF26C13B},1,0,5226,0,00103,1,true,1101,2023/09/29 16:57:20.351+00,49.213142,1553,2988192534
17.152124,49.000214,false,17.152124,16817,4,315,{61FEB4A9-03AD-43EE-A2CD-69C8C59129C6},664,4,43,1,91202,664,true,22036,2023/09/29 16:57:20.352+00,49.000214,16608,2988192535
16.054058,48.857544,false,16.054058,18009,4,0,{897CCCCE-C81F-4BF3-B8CB-2931121A396F},813,4,5,3,81301,813,true,21745,2023/09/29 16:57:20.352+00,48.857544,18406,2988192536
16.604746,49.082096,false,16.604746,15181,4,180,{7B6377BC-3CEA-448B-976A-AE05E586FA58},505,4,46,0,50501,505,true,22041,2023/09/29 16:57:20.352+00,49.082096,15241,2988192537
16.744474,49.333725,false,16.744474,12319,4,90,{547D6293-C8FE-4F78-A1AB-32E0854210F6},201,4,65,1,20101,201,true,21915,2023/09/29 16:57:20.352+00,49.333725,12317,2988192538
16.557037,49.599754,false,16.557037,12816,4,0,{7463166A-99CD-4F08-863B-FBEE815ED8DC},272,4,23,2,27102,272,true,21467,2023/09/29 16:57:20.352+00,49.599754,12919,2988192539
16.626041,49.189194,false,16.626041,1372,2,180,{B9D40981-2F89-4D93-92A5-4D4718D5BE1E},64,2,1097,4,06405,64,true,7008,2023/09/29 16:57:20.352+00,49.189194,1182,2988192540
16.624414,49.2337,false,16.624414,1132,2,270,{F9EA0989-7FA6-4576-8091-FD3A84E971D7},57,2,5201,0,05711,57,true,7047,2023/09/29 16:57:20.352+00,49.2337,1477,2988192541
17.450918,48.906479,false,17.450918,19409,4,270,{B9D75396-A2AB-4B70-9019-E064074965C4},930,4,32,1,91103,930,true,21507,2023/09/29 16:57:20.352+00,48.906479,19316,2988192542
16.594059,49.197411,false,16.594059,1712,1,180,{3F4CCAB4-4E02-4339-A520-DFBB5188F2A2},25,1,5150,0,02509,25,true,3627,2023/09/29 16:57:20.352+00,49.197411,1472,2988192543
16.541817,48.991455,false,16.541817,15321,4,225,{0515086B-A1E6-46D8-9201-BC503CC6B7EF},504,4,111,0,50403,504,true,22025,2023/09/29 16:57:20.352+00,48.991455,15317,2988192544
16.385521,48.719643,false,16.385521,15838,4,270,{ADE06E1A-BAA8-4BC7-A7F1-1E147B832EC8},104,4,28,6,10404,104,true,21363,2023/09/29 16:57:20.353+00,48.719643,15317,2988192545
16.594799,49.190273,false,16.594799,1378,0,90,{156696E1-E884-4071-9348-A917CDB67779},6,0,5216,0,00604,6,true,1944,2023/09/29 16:57:20.353+00,49.190273,1286,2988192546
16.554533,49.171474,false,16.554533,1616,0,0,{F6A15B3B-B050-4A26-8A3E-1666D730C7CF},7,0,5097,4,00912,7,true,1914,2023/09/29 16:57:20.352+00,49.171474,1616,2988192547
16.572042,49.414688,false,16.572042,12450,4,90,{C75366B1-30F2-4222-B0E3-9133668C912F},250,4,13,0,25002,250,true,21173,2023/09/29 16:57:20.352+00,49.414688,12633,2988192548
16.672338,49.183804,false,16.672338,1757,2,-1,{D6A24D5D-5FAE-41AC-8E25-26D377091C1C},75,2,1123,0,07501,75,true,7681,2023/09/29 16:57:20.353+00,49.183804,1452,2988192549
16.534107,49.188332,false,16.534107,1209,1,135,{4101E9AA-4C8C-46F5-8BCA-60CDD96EDB2F},37,1,5195,0,03909,37,true,3306,2023/09/29 16:57:20.353+00,49.188332,1378,2988192550
16.96125,48.942223,false,16.96125,16545,4,45,{2A45DD2C-A591-4657-BD51-7A8256DC4B63},655,4,82,0,65502,655,false,21797,2023/09/29 16:57:20.353+00,48.942223,16544,2988192551
16.08761,48.850487,false,16.08761,18106,4,225,{40A65230-6962-4FFE-8E0B-CCA1B22CECC2},803,4,84,0,80304,803,true,21317,2023/09/29 16:57:20.353+00,48.850487,18030,2988192552
16.536793,49.221767,false,16.536793,1226,0,0,{5D79004B-0197-4ECE-9DA7-B7CAB85E72DE},3,0,5211,1,00313,3,false,1653,2023/09/29 16:57:20.354+00,49.221767,1537,2988192553
16.058537,48.853016,false,16.058537,18058,4,45,{EB6A6ED4-E818-40AE-B4E8-13481A14B7FD},806,4,27,4,80702,806,true,21046,2023/09/29 16:57:20.354+00,48.853016,18063,2988192554
16.816813,48.897827,false,16.816813,15528,4,90,{8C716A70-A234-492A-A86E-7CF6AA554C72},550,4,26,0,55001,550,true,21094,2023/09/29 16:57:20.355+00,48.897827,15605,2988192555
17.12286,49.016346,false,17.12286,16650,5,45,{358455E8-8876-451C-AC3B-49D6B26EB13B},146,5,4180,0,14683,S6,false,30059,2023/09/29 16:57:20.353+00,49.016346,16650,2988192556
16.641594,49.203011,false,16.641594,1611,0,270,{452E0AD2-E5D7-4867-9ED8-8845323A1D29},3,0,5221,0,00306,3,true,1947,2023/09/29 16:57:20.356+00,49.203011,1537,2988192557
16.646109,49.353962,false,16.646109,12342,4,315,{4B82EA32-C589-4CD5-8771-DDD4023525D2},222,4,29,0,22302,222,true,21709,2023/09/29 16:57:20.357+00,49.353962,12399,2988192558
16.571959,49.547134,false,16.571959,12707,4,270,{3078A84C-B74B-4F31-975D-ECB9CC5DD69A},273,4,15,3,27301,273,true,21058,2023/09/29 16:57:20.357+00,49.547134,12935,2988192559
16.633789,49.196079,false,16.633789,1203,2,270,{0C4FA924-EC71-492C-8F93-7431B55BDCB6},64,2,1098,1,06409,64,true,7678,2023/09/29 16:57:20.357+00,49.196079,1071,2988192560
16.594091,49.223999,false,16.594091,1171,1,45,{A6F64DC7-3A33-4B06-93C1-E84FC3E3CA92},30,1,5151,1,03001,30,true,3066,2023/09/29 16:57:20.357+00,49.223999,1286,2988192561
16.66608,49.197495,false,16.66608,1747,2,180,{E123112A-FF24-463C-8E7B-0DCE3CDF8D4A},55,2,1098,1,05507,55,true,7044,2023/09/29 16:57:20.358+00,49.197495,1809,2988192562
16.121838,49.562038,false,16.121838,23801,5,270,{5B3EB520-EBA3-4C98-81E0-BCFF8D0F006B},131,5,14912,8,13101,S31,true,30042,2023/09/29 16:57:20.357+00,49.562038,23801,2988192563
16.607666,49.198471,false,16.607666,1073,0,45,{0AC0CE90-B5D0-4AED-B77A-252FCB02F4BC},6,0,5214,2,00603,6,false,1613,2023/09/29 16:57:20.358+00,49.198471,1286,2988192564
16.602783,49.207561,false,16.602783,1483,1,270,{C9AA36D6-07B2-4A66-8422-524D1375957C},26,1,5130,0,02507,26,true,3632,2023/09/29 16:57:20.358+00,49.207561,1223,2988192565
16.67909,49.101517,false,16.67909,15133,4,315,{FEFF74F8-A2E6-4CFF-B264-B915247D4CD2},509,4,48,1,50903,509,false,21976,2023/09/29 16:57:20.358+00,49.101517,1187,2988192566
17.075787,48.842678,false,17.075787,19115,4,45,{53D3D2B3-21AF-4CE8-8B0E-3D6C3FE079F5},556,4,134,1,91105,556,true,21951,2023/09/29 16:57:20.358+00,48.842678,19001,2988192567
16.579908,49.527936,false,16.579908,22701,5,0,{571DD4D5-920F-4EAD-8949-F509F4892D44},120,5,24528,0,12010,S2,true,30096,2023/09/29 16:57:20.358+00,49.527936,12736,2988192568
16.524267,49.196079,false,16.524267,1248,2,180,{43E5AD86-43EC-4EA4-9B11-9789FA8E224B},50,2,5100,0,05010,50,true,2662,2023/09/29 16:57:20.359+00,49.196079,1796,2988192569
16.612255,49.191319,false,16.612255,1146,0,225,{371F81DC-1A8A-431D-A451-7F49AD909EFD},9,0,5218,0,00909,9,true,1847,2023/09/29 16:57:20.359+00,49.191319,1069,2988192570
16.626381,49.460808,false,16.626381,12510,4,315,{5523DE45-1F92-4EBB-9C7F-EC8E0A7D26F0},234,4,104,3,23402,234,true,21201,2023/09/29 16:57:20.359+00,49.460808,12633,2988192571
16.59454,49.187435,false,16.59454,1512,0,315,{58E72816-245B-43E3-AAD8-A95E29BEE52D},8,0,5220,0,00810,8,true,1733,2023/09/29 16:57:20.359+00,49.187435,1384,2988192572
16.614584,49.193481,false,16.614584,1146,2,180,{D5FDC458-5FDF-446F-9020-C0AE040F8FBA},76,2,1056,0,07603,E76,true,2743,2023/09/29 16:57:20.360+00,49.193481,1337,2988192573
16.630615,49.190918,false,16.630615,1814,0,270,{9C7AAD7D-D9CE-4149-AE93-22F2CF4894B4},8,0,5227,0,00822,8,true,1763,2023/09/29 16:57:20.360+00,49.190918,1429,2988192574
16.68755,49.207253,false,16.68755,1384,2,270,{ACA4A044-D9A8-446E-B660-40DDE6B066E1},78,2,1104,1,07804,78,true,2668,2023/09/29 16:57:20.360+00,49.207253,1809,2988192575
16.893682,48.755459,false,16.893682,15729,4,225,{C852FF6C-FF7E-4C5B-9136-6AE0A71DEFC1},567,4,43,0,56005,567,true,21001,2023/09/29 16:57:20.361+00,48.755459,15760,2988192576
16.622471,49.174461,false,16.622471,1256,4,180,{401ABF50-FF5A-44AE-8530-38FF510C984B},74,2,251,0,04843,74,true,21032,2023/09/29 16:57:20.361+00,49.174461,16156,2988192577
17.121641,48.854233,false,17.121641,19001,4,45,{63279419-A28C-4F74-BD9A-D602119B32DA},556,4,53,0,66310,556,true,21116,2023/09/29 16:57:20.361+00,48.854233,15619,2988192578
16.519287,49.225578,false,16.519287,1537,0,90,{2F938996-931C-433E-B155-49456DA02BEE},3,0,5228,0,00312,3,true,1913,2023/09/29 16:57:20.362+00,49.225578,1611,2988192579
16.688904,48.961552,false,16.688904,15417,4,315,{CAC78D7B-25E3-43BA-936E-A2D16B2FA1AD},165,4,37,0,16501,165,true,21236,2023/09/29 16:57:20.362+00,48.961552,15317,2988192580
16.991291,49.275387,false,16.991291,17423,4,45,{AFA3864A-68CD-4043-979B-16F47D6B6BF1},157,4,23,0,15702,157,true,21774,2023/09/29 16:57:20.362+00,49.275387,12216,2988192581
16.865644,49.152134,false,16.865644,16328,4,0,{F2251665-637D-4C68-A090-EEDF0FF83E9E},106,4,28,3,10604,106,false,21019,2023/09/29 16:57:20.363+00,49.152134,1696,2988192582
16.628792,49.218124,false,16.628792,1646,1,180,{9B00DD19-27C8-48D6-9F99-FD480D5A8C11},26,1,5134,0,02515,26,true,3631,2023/09/29 16:57:20.363+00,49.218124,1223,2988192583
16.603443,49.137077,false,16.603443,1389,0,180,{E3C36B5F-7728-43A1-B8D2-F09DD554C9DF},2,0,5221,3,00204,2,true,1925,2023/09/29 16:57:20.363+00,49.137077,15134,2988192584
16.521696,49.228134,false,16.521696,1527,0,225,{284804FD-EEA7-4D8C-B18D-2FA54ADA53ED},1,0,5225,0,00109,1,true,1078,2023/09/29 16:57:20.365+00,49.228134,1102,2988192585
16.894159,48.775894,false,16.894159,15768,4,45,{5645CFA5-8C68-4E8A-9745-C8114D1DB2A1},569,4,25,0,56010,569,true,21475,2023/09/29 16:57:20.366+00,48.775894,15735,2988192586
16.525433,49.163288,false,16.525433,14110,5,45,{2A817A78-EE26-47D7-9624-3030F06009BE},141,5,4447,8,14129,S41,false,30004,2023/09/29 16:57:20.366+00,49.163288,1146,2988192587
16.595444,49.230892,false,16.595444,1286,0,0,{37A11A7D-4639-47BE-B15B-C247CC685D15},6,0,5227,0,00602,6,true,1938,2023/09/29 16:57:20.366+00,49.230892,1616,2988192588
16.566536,49.169231,false,16.566536,1472,1,135,{E5A76A90-18A0-4943-ACDD-F6589D3BAA98},25,1,5177,0,02521,25,true,3661,2023/09/29 16:57:20.367+00,49.169231,1646,2988192589
17.281587,48.967061,false,17.281587,26901,5,270,{1CCC023C-B062-4E14-9471-2AB731C522EF},148,5,24148,2,14801,S61,false,30131,2023/09/29 16:57:20.367+00,48.967061,16908,2988192590
16.589071,49.188808,false,16.589071,1768,0,90,{544E1639-DEF6-4465-87D6-8B2CDFF47DD9},1,0,5224,0,00131,1,true,1069,2023/09/29 16:57:20.367+00,49.188808,1553,2988192591
16.530989,49.305065,false,16.530989,13125,4,0,{5FC93C2A-D42B-4583-9D42-34ABDE6FD188},310,4,51,2,30201,310,true,21345,2023/09/29 16:57:20.368+00,49.305065,13122,2988192592
16.605762,49.198284,false,16.605762,1073,1,270,{2E57FAA4-B414-44FA-AF9F-C0B74CD4F0DC},36,1,5152,0,03611,36,true,3622,2023/09/29 16:57:20.368+00,49.198284,1258,2988192593
16.493839,49.216293,false,16.493839,1221,2,315,{5DE926FB-50C4-494C-8B41-8D951ECF8249},52,2,5122,2,05208,52,true,7737,2023/09/29 16:57:20.368+00,49.216293,1378,2988192594
16.596762,49.220638,false,16.596762,1233,0,0,{540CFE6F-2C6D-4B1E-B35D-7653BB01A212},1,0,5218,0,00126,1,true,1826,2023/09/29 16:57:20.368+00,49.220638,1553,2988192595
16.654713,49.126686,false,16.654713,1183,2,225,{B75EEA06-5A7C-4960-AC09-E6EBCBD86A18},64,2,1095,0,50051,64,true,7065,2023/09/29 16:57:20.368+00,49.126686,1182,2988192596
16.38998,49.43322,false,16.38998,13501,4,135,{51AA204A-88E4-4D5D-802C-555D2C208BA0},340,4,16,4,33303,340,true,21653,2023/09/29 16:57:20.369+00,49.43322,13419,2988192597
16.436695,49.276138,false,16.436695,13265,2,-1,{72968E07-C03B-496F-81AD-0A31DC266512},303,4,1052,0,30304,303,true,2915,2023/09/29 16:57:20.368+00,49.276138,1796,2988192598
16.058374,48.853485,false,16.058374,18011,4,135,{AE55FA2E-81A6-4C6B-A080-535FD04B715F},813,4,42,0,81401,813,true,21152,2023/09/29 16:57:20.353+00,48.853485,18009,2988192599
16.5958,49.230728,false,16.5958,1286,2,45,{6748A368-CB68-478F-A59E-3ADB8E6174D0},72,2,5098,0,07212,72,true,2657,2023/09/29 16:57:20.353+00,49.230728,1659,2988192600
16.566586,49.16914,false,16.566586,1472,0,270,{0D47AA50-6999-434D-8C76-9FEFB09D1836},6,0,5217,0,00611,6,false,1606,2023/09/29 16:57:20.354+00,49.16914,1616,2988192601
16.730564,49.2593,false,16.730564,12108,4,315,{48018290-6D26-4C2E-A08E-7547E5179661},210,4,58,0,21002,210,true,21924,2023/09/29 16:57:20.354+00,49.2593,12158,2988192602
16.624537,49.203835,false,16.624537,1663,0,270,{F452974A-8487-4BF5-BB37-AE8F30860B7B},7,0,5110,3,00705,7,true,1846,2023/09/29 16:57:20.354+00,49.203835,1069,2988192603
16.593685,49.198486,false,16.593685,1682,1,0,{5EF7315C-025E-485B-96BE-65F2D8BC8BC5},25,1,5171,2,02519,25,true,3621,2023/09/29 16:57:20.354+00,49.198486,1646,2988192604
16.662277,49.490078,false,16.662277,12633,4,0,{66D5D468-ACE7-4698-8606-421EA90B69F2},251,4,73,0,25104,251,true,21235,2023/09/29 16:57:20.354+00,49.490078,12919,2988192605
16.531109,49.227417,false,16.531109,1796,4,0,{F3D17CC4-EEF7-4639-BF42-B6E464D47A38},302,4,454,0,05143,302,true,21707,2023/09/29 16:57:20.354+00,49.227417,13143,2988192606
16.619553,49.187061,false,16.619553,1716,4,315,{D1E87B94-94DF-4523-B2EF-FD4154061FA3},503,4,58,0,50301,OLY,true,21121,2023/09/29 16:57:20.355+00,49.187061,15130,2988192607
16.578232,49.230389,false,16.578232,1659,0,135,{9F9C5188-D33D-4497-ACD0-A5EABBD38EE7},12,0,5221,0,01203,12,true,1109,2023/09/29 16:57:20.355+00,49.230389,1256,2988192608
16.655197,49.42799,false,16.655197,12430,4,135,{8DB9A2E2-0D80-4DA2-8ADA-28D0C5AD700E},240,4,35,1,24002,240,true,21615,2023/09/29 16:57:20.356+00,49.42799,12423,2988192609
16.688477,49.207241,false,16.688477,1208,0,135,{78F23022-104C-4B32-B65B-7714FF3499BE},8,0,5214,4,00802,8,true,1719,2023/09/29 16:57:20.357+00,49.207241,1384,2988192610
16.889143,48.761925,false,16.889143,15771,4,225,{1D369017-FDEF-421C-ABF1-E5BF5F00E7E8},565,4,30,2,56003,565,true,21301,2023/09/29 16:57:20.370+00,48.761925,15755,2988192611
16.611979,49.191055,false,16.611979,1146,0,225,{C0B5FF88-93A1-40FD-A498-EC0FE254FD24},12,0,5216,0,01211,12,true,1083,2023/09/29 16:57:20.357+00,49.191055,1659,2988192612
16.446844,49.160926,false,16.446844,24102,5,135,{04B4C795-4615-4937-8225-93C1176D7262},140,5,4853,7,14006,S4,false,30027,2023/09/29 16:57:20.357+00,49.160926,7530,2988192613
16.635164,49.212776,false,16.635164,1668,0,225,{6C4F8F5F-CC83-45FD-9778-EDC568D3F379},4,0,5223,0,00410,4,true,1715,2023/09/29 16:57:20.357+00,49.212776,1371,2988192614
16.63213,49.214558,false,16.63213,1381,2,90,{4F279EEB-B48C-490D-A8BC-3DC442A50A7B},84,2,1165,2,08415,84,true,2006,2023/09/29 16:57:20.357+00,49.214558,1611,2988192615
17.294962,48.99894,false,17.294962,16911,4,270,{FEDCEA8A-57B0-48D1-A2F5-36417579EAC6},933,4,13,3,93302,933,true,21921,2023/09/29 16:57:20.357+00,48.99894,16913,2988192616
16.377224,49.020088,false,16.377224,14025,4,45,{A7DC1FB7-4750-4D1F-B18B-461FE6B28E79},164,4,62,2,16401,164,true,22038,2023/09/29 16:57:20.357+00,49.020088,14019,2988192617
16.582047,49.202278,false,16.582047,1371,0,-1,{72BE27E9-E882-4769-8ABC-016B32336144},4,0,5216,0,00418,4,true,1724,2023/09/29 16:57:20.358+00,49.202278,1668,2988192618
16.602629,49.201084,false,16.602629,1073,1,0,{84FF9323-E20C-4770-8022-10EA1075C28E},34,1,5108,0,03403,34,true,3314,2023/09/29 16:57:20.357+00,49.201084,1766,2988192619
16.525162,49.217319,false,16.525162,1062,1,0,{036BC8EB-0A21-40C7-A396-C983393D23AB},30,1,5155,0,03009,30,true,3065,2023/09/29 16:57:20.358+00,49.217319,1286,2988192620
16.611914,49.191284,false,16.611914,1784,0,45,{1C319F22-1B60-4550-BC15-5D33BF647D0E},9,0,5215,2,00712,9,true,1837,2023/09/29 16:57:20.358+00,49.191284,1212,2988192621
16.674919,49.203011,false,16.674919,1368,0,225,{B1595B43-2AD3-4568-91DE-8AD42A6FFA82},8,0,5229,0,00824,8,true,1734,2023/09/29 16:57:20.355+00,49.203011,1429,2988192622
16.644058,49.111225,false,16.644058,1182,4,225,{2B109782-1C76-4CE9-A867-913633290E51},509,4,45,2,50902,509,false,21851,2023/09/29 16:57:20.358+00,49.111225,15165,2988192623
16.597113,49.172634,false,16.597113,1703,4,270,{E57072B6-F648-44A8-BB41-2631F629A937},501,4,49,0,50102,501,true,21810,2023/09/29 16:57:20.358+00,49.172634,15116,2988192624
16.582203,49.251408,false,16.582203,1298,2,270,{94658E73-67F9-4932-92F5-9DD4B8BCD031},70,2,5097,0,04204,70,true,2680,2023/09/29 16:57:20.358+00,49.251408,1286,2988192625
16.638823,49.189507,false,16.638823,17335,4,270,{5619857C-47BC-4914-B031-08D063B60683},107,4,85,5,10713,107,true,21422,2023/09/29 16:57:20.358+00,49.189507,1696,2988192626
16.687891,49.1782,false,16.687891,1297,1,225,{80ECE610-3C42-4C65-AA6D-A98452FB326F},33,1,5143,1,03308,33,true,3641,2023/09/29 16:57:20.359+00,49.1782,1146,2988192627
16.463644,49.059448,false,16.463644,14357,4,0,{A02416A9-2F04-45B1-96EE-CD5FA73DA110},512,4,38,0,51202,512,true,21282,2023/09/29 16:57:20.358+00,49.059448,15140,2988192628
