#group,false,false,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,
,result,table,_time,_value,_field,_measurement,code,owner
,,30,2023-08-10T06:31:15Z,9.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T07:31:15Z,8.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T08:31:16Z,8.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T09:31:15Z,8.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T10:31:16Z,8.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T12:31:15Z,9.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T13:31:16Z,9.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T15:31:15Z,9.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T16:31:16Z,10.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T17:31:16Z,10.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T18:31:15Z,10.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T19:31:17Z,10.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T21:31:17Z,11.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-10T22:31:29Z,11.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T00:31:29Z,11.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T01:31:30Z,11.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T03:31:30Z,11.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T04:31:30Z,12.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T05:31:30Z,12.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T06:31:30Z,12.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T07:31:30Z,12.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T08:31:30Z,12.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T09:31:30Z,13.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T10:31:30Z,13.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T12:31:30Z,13.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T13:31:30Z,13.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T15:31:31Z,13.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T16:31:30Z,14,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T17:31:30Z,14.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T18:31:31Z,14.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T19:31:30Z,14.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T20:31:30Z,14.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T21:31:31Z,14.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-11T22:31:30Z,14.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T00:31:39Z,15,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T01:31:39Z,15.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T02:31:39Z,15.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T03:31:39Z,15.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T04:31:40Z,16.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T06:31:39Z,16.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T07:31:40Z,16.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T08:31:39Z,16.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T09:31:39Z,16.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T10:31:40Z,16.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T11:31:39Z,16.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T12:31:39Z,16.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T13:31:41Z,15.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T14:31:41Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T15:31:41Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T16:31:41Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T17:31:41Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T18:31:41Z,15.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T19:31:41Z,15.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T21:31:42Z,15.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T22:31:42Z,15.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-12T23:31:41Z,16.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T00:31:42Z,16.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T01:31:42Z,16.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T02:31:41Z,16.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T03:31:42Z,16.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T04:31:42Z,16.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T06:31:42Z,15.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T07:31:43Z,15.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T08:31:43Z,15.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T09:31:42Z,15.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T10:31:44Z,15.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T12:31:44Z,15.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T13:31:45Z,15.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T14:31:44Z,15.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T15:31:45Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T16:31:45Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T17:31:44Z,16,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T18:31:45Z,16.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T19:31:45Z,16.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T20:31:44Z,16.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T21:31:45Z,17,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-13T22:31:46Z,17.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T00:31:45Z,16.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T01:31:46Z,16.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T03:31:45Z,16.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T04:31:46Z,16.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T06:31:47Z,16.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T07:31:47Z,17.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T09:31:47Z,17.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T10:31:47Z,18.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T11:31:47Z,18.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T12:31:47Z,18.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T13:31:47Z,18.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T15:31:47Z,19.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T16:31:47Z,19.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T18:31:48Z,20,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T19:31:48Z,19.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T20:31:48Z,19.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T21:32:05Z,20.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T22:32:05Z,20,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-14T23:32:05Z,20.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T00:32:05Z,20.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T01:32:05Z,20.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T03:32:05Z,20.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T04:32:05Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T06:32:06Z,21.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T07:32:06Z,21.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T08:32:05Z,21.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T09:32:06Z,21.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T10:32:06Z,22.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T11:32:05Z,22.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T12:32:06Z,22.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T14:32:05Z,22.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T15:32:06Z,22.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T16:32:06Z,22.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T17:32:05Z,23.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T18:32:06Z,23.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T19:32:06Z,23.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T20:32:05Z,23.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T21:32:06Z,23.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T22:32:07Z,23.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-15T23:32:06Z,24.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T00:32:06Z,24.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T01:32:07Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T02:32:06Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T03:32:06Z,25.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T04:32:07Z,25.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T05:32:06Z,25.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T06:32:06Z,25.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T07:32:07Z,25.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T08:32:06Z,25.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T09:32:06Z,25.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T11:32:17Z,26,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T12:32:17Z,25.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T13:32:17Z,26.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T14:32:17Z,26.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T15:32:17Z,26.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T17:32:17Z,25.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T18:32:17Z,25.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T19:32:17Z,25.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T20:32:18Z,25.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T21:32:17Z,25.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T22:32:18Z,25.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-16T23:32:18Z,25.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T00:32:17Z,25.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T01:32:18Z,25.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T02:32:18Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T03:32:17Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T05:32:23Z,24.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T06:32:22Z,24.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T07:32:23Z,24,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T08:32:24Z,23.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T09:32:25Z,23.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T11:32:24Z,23.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T12:32:25Z,23.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T14:32:24Z,24,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T15:32:25Z,24.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T16:32:26Z,24.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T17:32:26Z,24.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T18:32:26Z,24.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T20:32:26Z,23.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T21:32:26Z,22.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T22:32:26Z,21.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-17T23:32:26Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T00:32:26Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T02:32:27Z,20,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T03:32:27Z,20,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T04:32:26Z,19.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T05:32:27Z,19.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T06:32:27Z,18.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T07:32:26Z,18.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T08:32:27Z,18.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T09:32:27Z,17.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T11:32:27Z,17.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T12:32:27Z,17.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T13:32:28Z,17.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T14:32:27Z,16.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T15:32:28Z,16.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T16:32:28Z,16.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T17:32:27Z,16.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T18:32:28Z,15.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T19:32:28Z,16.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T20:32:27Z,16.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T21:32:28Z,17.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T22:32:28Z,17.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-18T23:32:29Z,18.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T00:32:29Z,18.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T01:32:29Z,18.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T02:32:29Z,19.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T03:32:29Z,19.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T04:32:29Z,19.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T06:32:30Z,20.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T07:32:30Z,20.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T09:32:43Z,20.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T10:32:42Z,20.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T12:32:43Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T13:32:42Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T14:32:43Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T15:32:43Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T16:32:44Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T17:32:44Z,21.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T18:32:44Z,21.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T19:32:44Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T20:32:44Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T21:32:44Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T22:32:44Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-19T23:32:44Z,21.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T00:32:44Z,21.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T01:32:45Z,21.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T02:32:45Z,22,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T03:32:44Z,22.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T04:32:45Z,22.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T05:32:45Z,22.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T06:32:44Z,22.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T07:32:45Z,22.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T08:32:47Z,22.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T09:32:47Z,22.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T10:32:47Z,22.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T11:32:47Z,22,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T12:32:47Z,22,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T13:32:47Z,22,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T14:32:47Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T15:32:47Z,21.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T16:32:48Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T17:32:48Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T18:32:48Z,21.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T20:32:48Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T21:32:48Z,21.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-20T23:32:48Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T00:32:49Z,21.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T01:32:48Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T02:32:48Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T03:32:49Z,20.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T05:32:48Z,20.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T06:32:49Z,20.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T07:32:48Z,20.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T08:32:48Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T09:32:49Z,21.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T10:32:50Z,22.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T12:32:50Z,23.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T13:32:50Z,24.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T14:32:50Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T15:32:50Z,25.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T16:32:50Z,25.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T18:32:50Z,25.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T19:32:50Z,25.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T20:32:50Z,25.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T21:32:50Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-21T22:32:50Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T00:32:51Z,24.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T01:32:50Z,24.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T03:32:51Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T04:32:50Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T05:32:51Z,24.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T06:32:51Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T07:32:50Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T08:32:51Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T09:32:52Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T10:32:52Z,24.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T11:32:51Z,23.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T12:32:52Z,24,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T13:32:52Z,24.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T15:32:52Z,24.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T16:32:52Z,24.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T17:32:51Z,24.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T18:32:52Z,24.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T19:32:52Z,24.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T20:32:51Z,24.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T21:32:52Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-22T22:32:53Z,25.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T00:32:53Z,25.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T01:32:53Z,25.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T02:32:53Z,25.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T03:32:53Z,25.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T04:32:53Z,25,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T06:32:54Z,24.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T07:32:53Z,24.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T09:33:16Z,24.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T10:33:15Z,24.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T11:33:15Z,23.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T12:33:16Z,23.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T13:33:15Z,22.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T14:33:15Z,22.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T15:33:16Z,21.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T16:33:15Z,21.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T17:33:15Z,21,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T18:33:16Z,20.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T19:33:15Z,20.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T20:33:17Z,20.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T21:33:17Z,20.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-23T22:33:17Z,20.5,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T00:33:17Z,20.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T01:33:17Z,20.2,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T02:33:17Z,20,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T03:33:17Z,20,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T04:33:17Z,19.9,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T06:33:19Z,19.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T07:33:19Z,19.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T08:33:18Z,19.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T09:33:19Z,19.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T10:33:19Z,19.8,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T11:33:18Z,20.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T12:33:19Z,20.4,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T13:33:19Z,20.6,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T14:33:18Z,20.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T15:33:19Z,20.7,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T16:33:19Z,21.1,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T17:33:18Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
,,30,2023-08-24T18:33:20Z,21.3,value,pm10_24h,BBNVA,ČHMÚ
